338146.6667	74650	15820	3484.208086	15285.71429	19438.70968	29966.61	449	146	8.54	39.56	74.43	8.41	26.68	4.57	0.76	3.39	0.58	3.08	0.62	1.68	0.27	1.58	0.23	171	20.88	25.03797468	8.189655172
343746.6667	67900	15029	3325.699237	11071.42857	16322.58065	38682.66	644	138	8.43	32.32	55.96	7.21	23.26	3.88	0.64	2.9	0.43	2.42	0.47	1.21	0.18	1.07	0.15	146	15.63	30.20560748	9.341010877
347713.3333	66700	10696	3933.066925	12642.85714	15654.83871	41089.95	846	153	6.08	33.04	59.74	7.36	21.32	3.4	0.61	2.34	0.37	1.97	0.4	1.07	0.17	0.98	0.14	134	11.51	33.71428571	11.64205039
339033.3333	64250	20020	2211.897368	7428.571429	10461.29032	54371.55	1037	164	9.95	51.56	91.53	10.71	35.81	6.23	0.9	5.27	0.84	4.73	0.92	2.42	0.39	2.25	0.34	135	26.72	22.91555556	5.05239521
349440	65700	12880	3360.124932	12928.57143	17658.06452	34615.17	498	137	6.48	41.03	69.8	8.03	26.01	4.1	0.64	3.01	0.46	2.54	0.51	1.42	0.24	1.42	0.22	134	14.77	28.8943662	9.072444144
353873.3333	60900	6839	4932.43565	4642.857143	5935.483871	64249.74	1198	199	11.6	24.16	51.12	5.66	18.93	3.42	0.5	2.84	0.51	2.98	0.59	1.62	0.25	1.55	0.22	111	19.51	15.58709677	5.689390056
337540	72350	11886	3730.574505	12428.57143	22703.22581	39429.75	840	200	12	44.65	82.49	9.29	32.99	5.6	1.05	4.02	0.52	2.41	0.46	1.03	0.16	0.96	0.14	281	11.33	46.51041667	24.80141218
328860	68500	25151	3688.751562	12928.57143	21664.51613	32954.97	965	169	10.2	37.93	72.62	8.15	27.41	5.17	1.11	4.87	0.77	4.27	0.92	2.58	0.42	2.8	0.44	164	24.7	13.54642857	6.639676113
333013.3333	70100	21511	2953.034035	19785.71429	21516.12903	30464.67	626	121	10.3	34.41	63.54	7.12	27.1	5.22	1.04	5.22	0.84	4.97	1.08	3.13	0.53	3.39	0.53	138	28.65	10.15044248	4.816753927
335906.6667	67250	20139	5602.337367	5214.285714	23000	31211.76	661	127	8.87	33.21	61.13	6.99	25.89	4.74	0.86	4.61	0.71	3.86	0.79	2.22	0.36	2.4	0.38	84.9	20.96	13.8375	4.050572519
336793.3333	67250	21161	3175.47208	13000	20106.45161	34532.16	716	131	10.2	42.47	80.44	8.77	34.17	6.73	1.2	6.95	1.15	6.81	1.46	4.23	0.67	4.2	0.63	135	37.84	10.11190476	3.567653277
326246.6667	68950	28679	4801.408045	4714.285714	28935.48387	24238.92	486	92.6	9.69	18.12	34.6	3.77	14.52	3.17	0.65	3.78	0.58	3.52	0.76	2.24	0.37	2.48	0.42	70.2	21.87	7.306451613	3.209876543
242200	78550	85645	3434.075896	55571.42857	23296.77419	16851.03	686	98.1	21.4	57.8	124	15.8	67.7	13.5	2.19	12.4	1.89	10.5	1.85	5.39	0.7	4.23	0.63	526	52.3	13.6643026	10.05736138
242480	76300	87955	3516.554205	54071.42857	22480.64516	16186.95	640	114	24.3	58.4	127	16.9	69.7	14.2	2.29	12.8	2.2	10.8	2	5.35	0.74	4.61	0.68	511	54.6	12.6681128	9.358974359
361246.6667	59300	7910	655.3313388	9214.285714	24112.90323	38931.69	816	197	15.6	46.4	90.8	10.4	37.2	6.54	1.32	5.84	1.03	5.42	1.1	3.13	0.52	3.49	0.55	419	29.7	13.29512894	14.10774411
361013.3333	62050	5670	1965.19556	6214.285714	23222.58065	41089.95	235	261	16.6	38.4	71.9	7.44	24.8	4.24	0.28	3.59	0.64	3.99	0.812	2.6	0.43	3.13	0.51	173	23.6	12.26837061	7.330508475
282753.3333	85650	20685	5992.103785	54928.57143	25596.77419	34449.15	759	126	15.1	32.5	73.4	8.9	35.1	6.55	1.52	6.22	0.96	5.14	0.96	2.96	0.43	2.82	0.43	399	29.8	11.5248227	13.38926174
364606.6667	58550	5453	2892.22312	6857.142857	19809.67742	45074.43	168	280	23.3	32.6	64.4	7.07	23.8	4.55	0.15	4	0.62	4.3	0.9	2.55	0.46	3.02	0.5	67.1	26.9	10.79470199	2.494423792
361946.6667	58250	7581	2038.870902	6428.571429	20774.19355	42418.11	183	268	21.7	34.2	69.3	7.67	25.4	4.74	0.16	4.12	0.66	4.1	0.89	2.63	0.48	3.07	0.52	65.2	26.9	11.14006515	2.423791822
360266.6667	60900	7252	1991.022444	6500	21590.32258	44493.36	141	301	37.2	38	77.5	8.63	28	5.66	0.15	5.21	0.89	6.3	1.39	4.04	0.77	5.1	0.81	104	42.3	7.450980392	2.458628842
363860	59600	4214	2285.04557	6500	21219.35484	43165.2	127	279	21.3	45.5	86.2	9.1	29.3	4.92	0.16	4.13	0.61	3.91	0.82	2.34	0.42	2.72	0.42	68.9	24.7	16.72794118	2.789473684
360733.3333	59400	4746	2596.12727	7214.285714	20625.80645	43912.29	134	263	16	38.8	74.2	7.9	25.4	4.14	0.17	3.38	0.5	3.24	0.65	1.91	0.33	2.18	0.35	67	20	17.79816514	3.35
328393.3333	71650	20377	3438.490162	21857.14286	24854.83871	38018.58	816	202	15.1	62.6	111	11	36	5.96	0.88	4.76	0.67	4.06	0.82	2.3	0.39	2.31	0.38	243	23.2	27.0995671	10.47413793
317846.6667	72000	30772	3170.281502	23642.85714	24632.25806	36690.42	840	195	16.7	54.3	102	10.8	36.3	5.99	0.92	4.87	0.72	4.36	0.88	2.41	0.41	2.53	0.39	253	24.3	21.46245059	10.41152263
334880	69250	22344	2544.89144	16214.28571	24187.09677	38765.67	733	191	13.5	56.4	102	10.5	33.9	5.11	0.84	4.16	0.57	3.74	0.74	2.06	0.36	2.28	0.35	195	21.2	24.73684211	9.198113208
316866.6667	75050	28273	3462.955057	26642.85714	26116.12903	34698.18	838	182	16.3	64.4	121	12.4	41.2	6.58	0.98	5.46	0.78	4.64	0.94	2.59	0.42	2.66	0.41	290	26.6	24.21052632	10.90225564
322653.3333	74700	16954	3255.122927	21071.42857	26338.70968	36441.39	849	188	12.9	40.5	75.6	8.09	26.6	4.61	0.95	3.87	0.55	3.41	0.71	2	0.34	2.07	0.34	262	20.6	19.56521739	12.7184466
344446.6667	66100	16576	4009.481339	16500	26190.32258	24321.93	487	91.1	7.82	23.7	45.8	4.96	16.7	3.25	0.63	2.95	0.45	3.09	0.66	1.79	0.3	1.97	0.34	179	18.8	12.03045685	9.521276596
348506.6667	64600	14280	4114.96899	14500	25225.80645	26895.24	599	96.4	6.98	21.6	42.1	4.53	15.2	2.84	0.58	2.44	0.39	2.41	0.52	1.52	0.25	1.65	0.27	162	15.4	13.09090909	10.51948052
339920	67150	20741	3704.3235	24571.42857	26858.06452	23242.8	501	81.4	8.4	25.7	49.5	5.35	18.4	3.41	0.66	3.21	0.5	3.11	0.67	1.86	0.3	2.05	0.33	175	19.7	12.53658537	8.883248731
345753.3333	67250	11879	4601.100635	15428.57143	28861.29032	25318.05	544	93.5	5.91	25.2	47.6	5.21	17.1	3.05	0.57	2.58	0.38	2.07	0.4	1.13	0.18	1.41	0.2	172	12	17.87234043	14.33333333
346360	65350	11858	4802.248789	18285.71429	27377.41935	26729.22	553	96	5.69	20.6	39.8	4.57	15.2	2.82	0.64	2.48	0.29	1.93	0.39	1.02	0.17	1.24	0.18	182	11.2	16.61290323	16.25
336746.6667	72150	11347	4974.772437	16071.42857	31012.90323	29219.52	664	97.3	5.44	19.6	38	4.26	14.8	2.39	0.65	2.48	0.27	1.8	0.35	0.97	0.15	1.12	0.18	183	10.4	17.5	17.59615385
341320	68000	9443	5402.045219	8571.428571	24261.29032	37686.54	514	143	6.35	16.5	32.4	3.62	11.7	2.55	0.5	2.14	0.37	2.22	0.45	1.45	0.22	1.45	0.23	117	14.1	11.37931034	8.29787234
343140	67750	9317	5372.511636	8571.428571	24187.09677	37437.51	501	150	6.4	19.3	35	3.77	12.3	2.79	0.52	2.24	0.39	2.28	0.46	1.43	0.21	1.47	0.25	123	14.7	13.1292517	8.367346939
336746.6667	71250	13426	4397.820456	15857.14286	29454.83871	23325.81	570	80.9	5.14	26.3	48.5	4.99	15.3	2.91	0.55	2.01	0.3	1.72	0.32	0.98	0.15	0.93	0.17	227	9.5	28.27956989	23.89473684
340386.6667	67750	15225	4363.781335	14714.28571	27229.03226	24321.93	561	79.5	5.7	32.7	55.4	6.25	21.9	3.59	0.58	2.59	0.36	1.89	0.34	1.12	0.17	1.05	0.18	196	10.6	31.14285714	18.49056604
260026.6667	87050	55461	4021.401829	48642.85714	27525.80645	19756.38	670	100	11.6	35.5	76	9.03	34.4	7.98	1.64	6.99	1.05	5.89	1.1	3.15	0.44	2.74	0.41	546	32.7	12.95620438	16.69724771
259840	90450	56693	4199.744774	49428.57143	29454.83871	18843.27	778	100	10.9	31.8	67.3	8.72	36.7	7.45	1.67	6.72	0.99	5.59	1.06	3.02	0.41	2.63	0.4	510	30.8	12.09125475	16.55844156
262733.3333	88900	53333	4024.386992	45214.28571	30270.96774	19922.4	795	98.6	17.3	39	89.9	10.6	42.2	9.24	1.95	7.71	1.19	6.97	1.29	3.72	0.49	3.12	0.49	549	36.6	12.5	15
260026.6667	89950	55097	3973.934524	49214.28571	28045.16129	20171.43	502	77.7	12.9	35.5	77.1	9.6	38.3	8.4	1.51	7.43	1.03	5.74	1.1	3.18	0.4	2.62	0.39	444	29.4	13.54961832	15.10204082
339080	66900	16772	2711.817328	11071.42857	24632.25806	38101.59	524	196	11.4	35.4	61.5	6.82	22.3	4.36	0.56	3.14	0.52	3	0.57	1.87	0.28	1.95	0.32	148	18.3	18.15384615	8.087431694
337166.6667	67400	17654	2820.073384	11357.14286	25077.41935	37769.55	570	206	14.3	38	64.4	7.2	23.8	4.47	0.6	3.38	0.54	3.12	0.6	1.83	0.27	2.01	0.31	151	18	18.90547264	8.388888889
338333.3333	68100	18354	2781.596475	11857.14286	24854.83871	39180.72	614	208	13	41.3	72.7	8.08	24.3	4.9	0.59	3.62	0.61	3.32	0.65	2.1	0.31	2.26	0.35	158	18.9	18.27433628	8.35978836
336093.3333	68450	18172	2801.650231	12142.85714	25225.80645	38101.59	637	227	14.3	40.7	78.8	7.95	22.2	4.87	0.57	3.71	0.61	3.35	0.68	2.13	0.29	2.04	0.34	167	20.7	19.95098039	8.06763285
342860	66750	14308	2074.165304	9214.285714	26709.67742	37354.5	396	221	15.4	34.1	62.8	6.92	23.4	4.25	0.33	3.07	0.52	3.32	0.65	2.08	0.3	2.36	0.39	127	20.2	14.44915254	6.287128713
276126.6667	82800	40243	4198.436104	44714.28571	30196.77419	25152.03	123	131	17	43.7	87.1	9.76	35.6	6.61	1.44	5.66	0.8	4.6	0.94	2.52	0.37	2.41	0.39	398	26.2	18.13278008	15.19083969
319946.6667	74250	33131	3380.412688	22357.14286	28638.70968	23491.83	603.2	93.96	7.24	19.95	36.11	4.12	17.209	2.92	0.81	3.08	0.44	2.37	0.5	1.43	0.2	1.32	0.22	312.5	14.25	15.11363636	21.92982456
339220	68900	16590	3853.505029	11857.14286	14467.74194	34532.16	502	137	6.66	18.6	37.7	4.04	13.8	2.58	0.54	2.32	0.33	2.04	0.44	1.21	0.19	1.32	0.22	125	12.6	14.09090909	9.920634921
342906.6667	68750	15295	3561.212917	6714.285714	19438.70968	36607.41	541	137	6.82	27.1	47.4	5.22	17.5	3.09	0.66	2.71	0.39	2.24	0.48	1.34	0.21	1.44	0.24	81	14.3	18.81944444	5.664335664
310100	76000	29001	3626.701276	24214.28571	27080.64516	34781.19	739	192	14.4	32.9	68.7	7.88	28.2	5.39	1.08	4.5	0.66	3.9	0.82	2.22	0.34	2.26	0.35	313	22.9	14.55752212	13.66812227
351540	62950	4760	3041.137633	13500	25151.6129	31294.77	279	160	14.6	26.5	51.2	5.46	17.6	3.21	0.24	2.71	0.42	2.61	0.57	1.66	0.27	1.98	0.3	155	17	13.38383838	9.117647059
353733.3333	65500	9835	3488.840361	6857.142857	26264.51613	34366.14	500	128	6.06	18.9	28.6	3.95	14.4	2.53	0.43	2.4	0.39	2.47	0.51	1.55	0.23	1.67	0.26	79	13.9	11.31736527	5.683453237
344306.6667	69200	15575	4249.676307	12000	30345.16129	27227.28	536	99.7	5.97	24.5	41.7	5.02	18.2	2.91	0.67	2.88	0.4	2.52	0.52	1.49	0.23	1.65	0.26	191	14.4	14.84848485	13.26388889
345426.6667	68300	13958	4032.041732	12071.42857	28045.16129	25816.11	505	96.6	5.76	19	31.3	3.91	14.2	2.43	0.58	2.26	0.35	2.22	0.46	1.36	0.21	1.48	0.24	168	13	12.83783784	12.92307692
337960	71250	16891	3934.292888	14214.28571	27822.58065	26895.24	493	181	5.7	24.5	39.4	4.88	17.1	2.62	0.65	2.37	0.35	2.01	0.41	1.25	0.2	1.44	0.23	192	11.6	17.01388889	16.55172414
341740	70050	21224	2748.253973	11571.42857	26412.90323	30298.65	495	89.3	5.95	19.76	45.22	5.34	17.5	2.62	0.72	2.55	0.38	2.35	0.54	1.41	0.24	1.62	0.28	152	11.2	12.19753086	13.57142857
341226.6667	70800	17822	3493.462631	9785.714286	24335.48387	32207.88	481	150	5.46	28.37	44.21	4.87	16.4	2.34	0.63	2.48	0.38	2.47	0.58	1.65	0.23	1.55	0.27	143	13.8	18.30322581	10.36231884
239400	87500	65170	5016.273128	62785.71429	26264.51613	10127.22	282	88.8	7.15	19.67	44.06	5.67	22.95	5.27	1.45	4.83	0.77	4.57	0.91	2.52	0.38	2.38	0.36	415	26.07	8.264705882	15.91868048
258066.6667	88000	57400	4153.112513	46285.71429	28638.70968	18677.25	816	112.6	10.77	33.19	71.09	8.8	35.8	7.32	1.66	6.11	0.95	5.49	1.07	2.98	0.46	2.82	0.41	535	31.46	11.76950355	17.00572155
284666.6667	85500	40600	3714.355171	32571.42857	30345.16129	26895.24	807	131.7	15.82	31.41	67.37	8.3	33.77	6.85	1.45	5.59	0.84	4.96	0.95	2.54	0.38	2.41	0.36	378.2	27.27	13.03319502	13.86872021
295866.6667	83000	33810	3680.67455	28642.85714	29603.22581	30132.63	720	174.5	15.57	45.23	91.71	10.19	37.95	6.81	1.32	5.34	0.85	5.09	0.98	2.94	0.47	2.87	0.43	357.5	30.55	15.75958188	11.70212766
304500	76500	30170	3039.500523	22571.42857	34500	31792.83	939	379.8	16.66	36.01	79.16	9.39	35.43	6.7	0.66	5.63	0.93	5.58	1.12	3.36	0.57	3.78	0.58	167.6	36.81	9.526455026	4.553110568
311033.3333	70000	18760	4346.453264	23714.28571	28861.29032	28223.4	859	166.8	14.82	35.71	70.84	7.88	28.75	5.06	1.15	3.8	0.56	3.51	0.67	1.98	0.3	2.12	0.31	414.4	20	16.84433962	20.72
331146.6667	65000	16450	3504.573993	11428.57143	27748.3871	37105.47	405	185.1	14.92	38.77	71.97	7.3	24.03	4.04	0.53	3.25	0.5	2.96	0.59	1.82	0.29	2.08	0.3	200.9	18.44	18.63942308	10.89479393
337866.6667	69000	17080	2968.691902	11571.42857	26116.12903	37769.55	549	209.3	13.29	38.97	73.58	7.69	25.36	4.36	0.59	3.47	0.55	3.39	0.69	2.07	0.35	2.28	0.35	157.6	21.79	17.09210526	7.232675539
319946.6667	74250	33131	3380.412688	22357.14286	28638.70968	23491.83	603.2	93.56	7.24	19.95	36.11	4.12	17.209	2.92	0.81	3.08	0.44	2.37	0.5	1.43	0.2	1.32	0.22	312.5	14.25	15.11363636	21.92982456
348460	59400	24066	1214.966426	6071.428571	24038.70968	41421.99	138.05	240.01	13.09	33.57	56.66	6.32	23.095	3.86	0.25	4.04	0.6	3.23	0.68	2	0.31	2.19	0.35	67.04	20.08	15.32876712	3.338645418
347993.3333	65000	9534	5409.078363	8285.714286	22258.06452	37271.49	470	113	6	18	28.8	3.71	12.9	2.27	0.63	2.26	0.35	1.93	0.41	1.39	0.2	1.45	0.22	73.6	14.1	12.4137931	5.219858156
348320	64950	9576	5367.28671	8214.285714	21961.29032	37188.48	516	127	6.08	22.2	40.6	4.39	15.4	2.58	0.67	2.56	0.39	2.08	0.43	1.54	0.21	1.54	0.24	86.8	15.1	14.41558442	5.748344371
345146.6667	67950	9464	5365.262778	8571.428571	24187.09677	37105.47	505	129	5.76	20	36.2	4.04	14.1	2.38	0.64	2.41	0.37	1.88	0.43	1.37	0.19	1.43	0.23	91.4	13.9	13.98601399	6.575539568
260260	87150	52409	4324.886352	45214.28571	27748.3871	24072.9	811	111	13	38	84.1	10.1	41.5	7.78	1.81	7.31	1.04	5.21	0.99	3.15	0.4	2.61	0.39	559	31.7	14.55938697	17.6340694
260586.6667	87550	52066	4289.363959	44857.14286	27822.58065	24321.93	886	124	13.6	40	88.4	10.4	42.5	7.97	1.82	7.34	1.04	5.18	1.04	3.08	0.4	2.64	0.41	586	32	15.15151515	18.3125
260260	87500	52612	4289.731445	45071.42857	27822.58065	24404.94	891	130	12.8	40.9	90.4	10.5	42.8	8.14	1.81	7.06	0.99	5.24	1.01	3.1	0.39	2.52	0.39	591	31.3	16.23015873	18.88178914
339453.3333	70200	14553	4356.25557	15357.14286	28490.32258	23740.86	601	76.5	5.28	32.6	57.5	6.35	21.9	3.11	0.75	2.61	0.37	1.64	0.32	1.08	0.14	1	0.15	180	10.9	32.6	16.51376147
336793.3333	71500	13643	4358.357198	15857.14286	29677.41935	23325.81	588	81	4.79	28.6	54.3	5.48	18.4	2.61	0.79	2.29	0.31	1.46	0.27	0.93	0.12	0.86	0.14	197	9.33	33.25581395	21.11468382
338800	69600	14644	4371.102523	15214.28571	28193.54839	23740.86	590	79.4	5.12	32.2	59.4	6.17	21.3	3.13	0.78	2.5	0.34	1.62	0.32	1.05	0.14	1.02	0.15	193	10.4	31.56862745	18.55769231
346126.6667	67200	13636	2216.467248	8714.285714	27303.22581	37188.48	307	202	15	34.6	64	6.88	23.5	4.06	0.39	3.47	0.54	2.81	0.61	2.1	0.31	2.16	0.35	102	20.9	16.01851852	4.880382775
344633.3333	67300	13258	2623.42738	8785.714286	27525.80645	37105.47	289	200	14.9	27	50.8	5.21	17.9	3.16	0.34	2.81	0.47	2.6	0.55	1.86	0.29	2.15	0.35	93.8	19.9	12.55813953	4.713567839
345333.3333	66200	13454	2301.317361	8642.857143	27080.64516	36773.43	304	206	15	36.7	71	7.24	24.2	3.91	0.39	3.44	0.55	2.95	0.63	2.11	0.32	2.27	0.35	105	21.7	16.16740088	4.838709677
277200	73000	63665	4435.940031	37428.57143	18325.80645	27061.26	586	114	11	15	28.9	3.55	14.3	3.63	0.99	3.65	0.56	3.66	0.78	2.19	0.32	2.32	0.34	310	22.2	6.465517241	13.96396396
272533.3333	70500	64512	4258.279473	41642.85714	16545.16129	28389.42	564	113	11.2	14.5	29.8	3.75	15.1	3.76	0.96	3.85	0.6	3.74	0.81	2.25	0.34	2.24	0.36	292	21.6	6.473214286	13.51851852
300066.6667	74500	19971	6611.641951	62357.14286	25596.77419	16518.99	287	85.8	12.7	18.9	48.9	6.29	24.1	4.99	0.82	4.76	0.73	4.59	0.96	2.58	0.4	2.55	0.39	242	26.5	7.411764706	9.132075472
282800	75500	26572	5661.14582	66571.42857	30938.70968	5478.66	123	30	11.4	22	59	7.24	26.7	5.02	0.83	4.49	0.7	4.34	0.9	2.43	0.4	2.42	0.36	252	25.1	9.090909091	10.03984064
273000	65500	46585	5307.874459	70928.57143	28638.70968	5644.68	93.6	30.8	12.4	14.1	45.5	6.22	23.5	4.56	0.48	4.12	0.62	3.76	0.75	2.07	0.34	2.08	0.32	114	21.4	6.778846154	5.327102804
336606.6667	69450	15589	2322.246622	8285.714286	25077.41935	42003.06	752	189	20.1	48.15	84.93	11.16	38.7	6.99	0.9	5.7	0.92	5.02	0.96	2.56	0.4	2.31	0.32	150.7	24.1	20.84415584	6.253112033
354246.6667	63650	7476	2288.711955	5000	29009.67742	36524.4	52	580	43	14.86	37.03	5.43	24.92	10.38	0.14	14.29	3.15	23.03	5.1	15.17	2.59	17.58	2.87	12.4	164.8	0.845278726	0.075242718
344960	68550	13902	1147.951114	2428.571429	33535.48387	36192.36	197.8	259.8	8.7	50.2	113	12.5	44.3	8.35	0.46	5.5	1.03	5.15	1.04	2.76	0.51	2.91	0.44	66.7	24.1	17.25085911	2.767634855
349113.3333	61900	7420	1439.89612	2357.142857	40509.67742	40010.82	495.7	140.5	14.5	20.65	37.7	4.63	15.03	3.16	0.18	2.7	0.48	2.74	0.55	1.56	0.26	1.56	0.21	41.1	15.3	13.23717949	2.68627451
322140	66450	27664	3716.758299	19142.85714	18919.35484	43082.19	722	255	12.7	63.7	87.33	9.53	28.658	5.88	0.92	6.08	0.85	4.18	0.82	2.11	0.3	1.98	0.31	87.8	19.33	32.17171717	4.542162442
326526.6667	71900	24150	2333.341788	13000	25596.77419	44078.31	729	266	15.4	48.02	86.78	10	30.11	6.85	1.03	6.52	0.94	4.65	0.95	2.6	0.37	2.39	0.38	184	24.87	20.09205021	7.398472055
289006.6667	79100	48153	3058.629287	31285.71429	26338.70968	25401.06	568	121	11.8	34.86	61.51	7.64	34.245	5.53	1.37	5.44	0.75	4.03	0.87	2.61	0.34	2.29	0.35	351	23.1	15.22270742	15.19480519
271833.3333	83750	50757	3667.812916	43142.85714	30345.16129	22578.72	454	169	14.2	37	73.68	8.56	43.222	6.47	1.48	6.81	0.98	5.03	1.08	2.97	0.4	2.47	0.4	351	25.33	14.97975709	13.85708646
344446.6667	60400	22295	2972.470896	9642.857143	23519.35484	39595.77	271	208	14.5	34.48	63.6	7.68	28.859	5.71	0.46	5.6	0.85	4.57	0.96	2.66	0.41	2.69	0.43	44.4	24.08	12.81784387	1.843853821
319853.3333	77800	25095	2874.51044	18285.71429	28119.35484	30215.64	682	159	11.2	48.4	81.7	8.17	24.5	3.29	0.84	2.68	0.39	2.24	0.47	1.38	0.21	1.6	0.23	265	13.5	30.25	19.62962963
231560	96950	64827	4654.3127	71071.42857	22109.67742	7553.91	335	52	7.3	18.1	40.1	5.29	22.1	4.34	1.64	4.45	0.65	3.87	0.77	1.93	0.29	1.89	0.25	664	20.4	9.576719577	32.54901961
359566.6667	60800	7434	2298.670218	6785.714286	21145.16129	40259.85	267	208	16.3	34.7	69.3	7.85	26.4	4.57	0.25	4.14	0.67	4.32	0.9	2.57	0.4	2.91	0.4	55	25.7	11.92439863	2.140077821
356766.6667	62200	6692	1991.535641	5928.571429	21812.90323	45323.46	308	272	15	37.6	74.2	9.13	29.2	5.34	0.28	4.84	0.74	4.66	0.98	3.07	0.5	3.56	0.52	48.2	29.4	10.56179775	1.639455782
314813.3333	75500	26446	4897.000475	16785.71429	19809.67742	35860.32	556	339	9.8	32.8	58	5.95	19.1	3.36	0.78	2.79	0.43	2.52	0.49	1.34	0.22	1.4	0.22	239	12.3	23.42857143	19.43089431
305013.3333	74800	28448	4457.841762	20857.14286	22332.25806	35113.23	541	442	10.8	35.2	66.2	6.8	23.5	4.08	0.76	3.42	0.49	2.8	0.56	1.54	0.24	1.49	0.24	242	13.8	23.62416107	17.53623188
305993.3333	77050	32284	4532.6967	25928.57143	22332.25806	26314.17	431	249	10.5	32.9	60.1	6.33	21	3.65	0.82	3.32	0.5	2.92	0.58	1.62	0.25	1.73	0.28	237	14.4	19.01734104	16.45833333
322653.3333	70950	24395	4763.199156	19000	18770.96774	32622.93	466	245	10.1	31.1	53.2	5.59	18.1	3.13	0.7	2.72	0.39	2.31	0.45	1.33	0.2	1.39	0.22	207	11.9	22.37410072	17.39495798
314253.3333	76300	27167	4526.439823	24000	21219.35484	29800.59	521	278	10.5	34.6	62.8	6.52	21.2	3.74	0.87	3.32	0.49	2.96	0.59	1.64	0.26	1.76	0.29	262	15.2	19.65909091	17.23684211
328440	69900	17654	3515.021739	14428.57143	25670.96774	31875.84	506	258	16	41.4	78.9	8.18	27.5	4.52	0.7	3.67	0.53	3.16	0.65	1.82	0.3	2.12	0.36	188	17.2	19.52830189	10.93023256
325500	71900	18004	3470.403399	14357.14286	25819.35484	33370.02	559	225	15.1	38.4	70.6	7.33	24.5	3.98	0.68	3.5	0.52	3.14	0.63	1.72	0.26	1.91	0.3	165	15.5	20.10471204	10.64516129
327320	70300	18438	3544.486704	14071.42857	25596.77419	32124.87	432	123	15.5	24.2	45.5	5.3	18.5	3.32	0.5	2.62	0.43	2.64	0.55	1.56	0.25	1.75	0.29	136	12.6	13.82857143	10.79365079
327553.3333	69950	18270	3565.458792	13500	23816.12903	36441.39	687	211	14.8	31.6	58.7	6.31	21.6	3.6	0.69	3.2	0.46	2.81	0.57	1.58	0.25	1.74	0.29	192	14.5	18.16091954	13.24137931
336933.3333	69300	17360	3166.278294	11357.14286	22480.64516	36856.44	458	370	27.2	68.9	135	14.5	49.4	8.55	0.77	6.75	1.04	5.54	1.01	2.66	0.37	2.34	0.34	164	26.9	29.44444444	6.096654275
323726.6667	73750	23779	2986.09044	15142.85714	31903.22581	33868.08	723	139	16.8	54.3	99.1	10.3	34.3	5.23	0.84	4.6	0.66	3.81	0.8	2.47	0.37	2.51	0.4	247	22.5	21.63346614	10.97777778
321953.3333	75500	21168	3081.953515	15000	32051.6129	32954.97	793	120	14.6	30.3	57.9	6.41	23	4.06	0.87	3.98	0.58	3.41	0.7	2.18	0.34	2.35	0.34	274	19.9	12.89361702	13.76884422
321906.6667	74600	23604	3030.242105	14928.57143	31977.41935	32788.95	749	127	15.8	52.7	95.2	10.4	34.9	5.15	0.9	4.47	0.62	3.67	0.75	2.29	0.34	2.46	0.38	259	21.2	21.42276423	12.21698113
320180	75600	21938	3006.300411	14928.57143	33758.06452	32788.95	735	130	15.3	45.5	85	9.32	31.8	5.23	0.91	4.34	0.61	3.71	0.75	2.46	0.36	2.44	0.38	263	21.4	18.64754098	12.28971963
345193.3333	66000	11130	2375.144282	6928.571429	27006.45161	45904.53	162	221	58.2	76.1	148	16	54.3	9.51	0.28	8.54	1.26	7.84	1.57	4.48	0.77	4.96	0.67	27	45	15.34274194	0.6
353220	63300	7910	3370.610517	8928.571429	24261.29032	38765.67	200	54.5	40.5	48.8	97.6	11.1	41	8.38	0.65	6.35	0.99	5.67	1.22	3.46	0.52	3.32	0.52	74	39	14.69879518	1.897435897
330633.3333	75950	14203	2380.674168	11500	36429.03226	35611.29	256	198	59	93	178	19.5	65	10.8	0.47	8.81	1.28	7.47	1.45	4.27	0.74	4.66	0.64	36	41.7	19.95708155	0.863309353
349720	65400	12537	2364.816333	8142.857143	26709.67742	37022.46	36	21	49.5	148	311	33.9	108	14.8	0.4	10.2	1.42	7.39	1.32	4.1	0.68	4.84	0.63	43	44.8	30.5785124	0.959821429
290220	84350	39634	4695.664868	38071.42857	23370.96774	21665.61	700	109	8.83	34.6	67.7	8.18	31.4	6.37	1.39	5.71	0.91	5.32	1.05	3.01	0.46	3.02	0.5	355	31.3	11.45695364	11.34185304
292320	83900	38535	4603.102666	36857.14286	23816.12903	23159.79	665	127	9.24	29.1	60.3	7.67	30.1	6.18	1.31	5.5	0.92	5.39	1.08	3	0.46	3.05	0.52	341	31.8	9.540983607	10.72327044
290360	84500	39592	4688.442014	38857.14286	24112.90323	19756.38	672	100	9.13	31.9	66	8.07	31.7	6.44	1.4	5.76	0.94	5.54	1.15	3.16	0.47	3.02	0.51	361	32.7	10.56291391	11.03975535
292133.3333	82850	39445	4555.616904	35714.28571	23741.93548	23491.83	648	128	9.68	31.9	63.7	7.85	30.2	6.24	1.33	5.58	0.9	5.22	1.1	3.02	0.46	3	0.52	325	31.4	10.63333333	10.35031847
291246.6667	84900	39067	4589.919609	38071.42857	24038.70968	20088.42	688	110	8.71	25.9	54.8	6.9	27.9	5.84	1.3	5.26	0.82	4.81	0.95	2.7	0.4	2.63	0.44	372	28.7	9.847908745	12.96167247
